stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
5123A-ALFONTOLU7,,ALFONSO PRIANI - TOLUCA,,19.30826777,-99.22925591,,,0,,0
1CORE-ALFONSO_R3,,ALFONSO REYES,Sentido Norte Diagonal Patriotismo Y  Av. MazatlÃ¡n,19.41044131,-99.18075085,,,0,,0
40001-ALFREDO_C5,,ALFREDO CHAVERO,EJE Central,19.41750898,-99.14350708,,,0,,0
500R2-ALFREDO_D8,,ALFREDO DEL MAZO,DescripciÃ³n ,19.53994539,-99.15388413,,,0,,0
1CISE-ALGECIRAS3,,ALGECIRAS,ParabÃºs Algeciras,19.37176178,-99.17981744,,,0,,0
200L2-ALLENDE3,,ALLENDE,Metro 2,19.43547387,-99.13670897,,,0,,0
1ATRO-ALPES2,,ALPES,,19.4267119,-99.21034098,,,0,,0
1ATRO-ALPES_12,,ALPES_1,,19.42486029,-99.21722889,,,0,,0
50112-ALTA_PROL3,,ALTA TENSION - PROLONGACION SAN ANTONIO,,19.38262172,-99.19906497,,,0,,0
1CORE-ALTAMIRAN6,,ALTAMIRANO,Sentido NorteAv RevoluciÃ³n Y Calle Altamirano,19.33969391,-99.19162989,,,0,,0
1CORE-ALTAMIRAN8,,ALTAMIRANO_1,Sentido Sur Av RevoluciÃ³n Y Calle De Altamirano,19.34000774,-99.1917479,,,0,,0
1SAUS-ALTATA2,,ALTATA,,19.40649484,-99.17274714,,,0,,0
300L1-ALTAVISTA3,,ALTAVISTA,EstaciÃ³n de MetrobÃºs. LÃ­nea 1,19.35128483,-99.1863513,,,0,,1
1CISE-ALTAVISTA6,,ALTAVISTA_1,ParabÃºs Pedro L. OgazÃ³n,19.35048513,-99.18673754,,,0,,0
1CISE-ALTAVISTA0,,ALTAVISTA_1_2,ParabÃºs Vito A. Robles,19.34985752,-99.18649077,,,0,,0
1CORE-ALTAVISTA5,,ALTAVISTA_1_3,Sentido Norte Av RevoluciÃ³n Y Av. Altavista,19.34792405,-99.19029951,,,0,,0
1CORE-ALTAVISTA7,,ALTAVISTA_1_4,Sentido Sur Av RevoluciÃ³n Y Av. Altavista,19.34862253,-99.19070721,,,0,,0
1CORE-ALTAVISTA0,,ALTAVISTA LAS FLORES,Sentido Norte Av RevoluciÃ³n Y Mercado De Las Flores,19.34689151,-99.19009566,,,0,,0
1CORE-ALTAVISTA8,,ALTAVISTA LAS FLORES_1,Sentido Sur Av RevoluciÃ³n Y Altavista Frente Al Mercado De Las Flores,19.3468409,-99.19032097,,,0,,0
1CISE-ALVARO_OB2,,ALVARO OBREGÓN,ParabÃºs Alvaro ObregÃ³n,19.41701855,-99.16465759,,,0,,0
500R2-ALVARO_OB1,,ALVARO OBREGÓN_1,DescripciÃ³n ,19.41724055,-99.16394488,,,0,,0
300L1-ÁLVARO_OB3,,ÁLVARO OBREGÓN,EstaciÃ³n de MetrobÃºs. LÃ­nea 1,19.416866,-99.164856,,,0,,1
1CISE-ÁLVARO_OB7,,ÁLVARO OBREGÓN_1,ParabÃºs Alvaro ObregÃ³n,19.41749412,-99.16489363,,,0,,0
40002-ÁLVARO_OB3,,ÁLVARO OBREGÓN_1_2,,19.41654917,-99.16697879,,,0,,0
1CISE-AMADO_NER8,,AMADO NERVO,ParabÃºs Amado Nervo,19.4427684,-99.15473342,,,0,,0
40001-AMÉRICA2,,AMÉRICA,EJE Central,19.34523424,-99.14945085,,,0,,0
40001-AMÉRICA_14,,AMÉRICA_1,EJE Central,19.3455455,-99.14981363,,,0,,0
40007-AMÉRICA_11,,AMÉRICA_1_2,San Francisco,19.34367237,-99.15539861,,,0,,0
50119-AMÉRIPEDR2,,AMÉRICO VESPUCIO - PEDRO MENDOZA,,19.3783194,-99.2167748,,,0,,0
300L2-AMORES4,,AMORES,EstaciÃ³n de MetrobÃºs. LÃ­nea 2,19.396929,-99.164116,,,0,,1
500R3-AMORES_17,,AMORES_1,,19.39096101,-99.16451812,,,0,,0
300L6-AMPLIACIÓ4,,AMPLIACIÓN PROVIDENCIA,DescripciÃ³n ,19.48080484,-99.07603633,,,0,,1
1ATRO-ANATOLE_F9,,ANATOLE FRANCE,,19.42657025,-99.19860363,,,0,,0
40004-ANDALUCÍA4,,ANDALUCÍA,Rosario Puerto Aereo,19.48501157,-99.18872237,,,0,,0
1CORE-ANDRÉLA_C3,,ANDRÉS DE LA CONCHA,Sentido Norte Av RevoluciÃ³n Y Calle AndrÃ©s De La Concha,19.36854313,-99.18837905,,,0,,0
300L2-ANDRES_MO0,,ANDRES MOLINA,EstaciÃ³n de MetrobÃºs. LÃ­nea 2,19.397833,-99.129143,,,0,,1
5011A-ÁNGEL_5034,,ÁNGEL ALBINO CORZO -  503,,19.45821635,-99.09687281,,,0,,0
5011A-ANGEL_5092,,ANGEL ALBINO CORZO -  509,,19.45779148,-99.09539223,,,0,,0
5011A-ANGELEDUA6,,ANGEL ALBINO CORZO - EDUARDO MOLINA,,19.46134219,-99.10498381,,,0,,0
5011A-ÁNGELEDUA3,,ÁNGEL ALBINO CORZO - EDUARDO MOLINA,,19.46136242,-99.10573483,,,0,,0
5011A-ANGELFERR2,,ANGEL ALBINO CORZO - FERROCARRIL HIDALGO,,19.46586391,-99.11786914,,,0,,0
5011A-ANGELNORT0,,ANGEL ALBINO CORZO - NORTE 58,,19.46463992,-99.11426425,,,0,,0
5011A-ANGELNORT5,,ANGEL ALBINO CORZO - NORTE 62 A,,19.46378009,-99.11158204,,,0,,0
5011A-ANGELNORT7,,ANGEL ALBINO CORZO - NORTE 70,,19.46269771,-99.10882473,,,0,,0
5011A-ÁNGELNORT4,,ÁNGEL ALBINO CORZO - NORTE 70,,19.46258643,-99.1092217,,,0,,0
5011A-ANGELNORT4,,ANGEL ALBINO CORZO - NORTE 72 A,,19.46232342,-99.10759091,,,0,,0
5011A-ÁNGELNORT3,,ÁNGEL ALBINO CORZO - NORTE 72 A,,19.46191879,-99.10738707,,,0,,0
5011A-ANGELNORT9,,ANGEL ALBINO CORZO - NORTE 84,,19.4605228,-99.10247326,,,0,,0
5011A-ÁNGELNORT6,,ÁNGEL ALBINO CORZO - NORTE 84,,19.46029013,-99.10267711,,,0,,0
5011A-ANGELNORT1,,ANGEL ALBINO CORZO - NORTE 92,,19.45949097,-99.09970522,,,0,,0
5011A-ÁNGELNORT0,,ÁNGEL ALBINO CORZO - NORTE 92,,19.45921784,-99.09952283,,,0,,0
1SAUS-ÁNGEL_TRI6,,ÁNGEL TRIAS (BASE),Sobre Gral. Francisco Arce.,19.39016151,-99.03609395,,,0,,0
1SAUS-ÁNGEL_TRI0,,ÁNGEL TRIAS BASE,,19.39016151,-99.0358901,,,0,,0
40001-ÁNGEL_URR5,,ÁNGEL URRAZA,EJE Central,19.37952721,-99.14821123,,,0,,0
40003-ANICETO_O2,,ANICETO ORTEGA,EJE 7,19.3711488,-99.16685655,,,0,,0
50033-_ANILL_FRA_M6,,ANILLO CIRCUNVALACIÓN - FRAY SERVANDO TERESA DE MIER,,19.42276583,-99.12608743,,,0,,0
50033-ANILLGENE1,,ANILLO CIRCUNVALACIÓN - GENERAL ANAYA,,19.42823971,-99.12528276,,,0,,0
50033-ANILLMANZ3,,ANILLO CIRCUNVALACIÓN - MANZANARES,,19.42980799,-99.12499309,,,0,,0
50033-ANILLCIAL0,,ANILLO DE CIRCUNVALACIÓN - ALARCÓN,,19.4346847,-99.12423134,,,0,,0
50168-ANILLCICA0,,ANILLO DE CIRCUNVALACIÓN - CALLE 2,,19.42379789,-99.06560898,,,0,,0
50168-ANILLCICA1,,ANILLO DE CIRCUNVALACIÓN - CALLE 3,,19.42357529,-99.06423569,,,0,,0
50168-ANILLCICA8,,ANILLO DE CIRCUNVALACIÓN - CALLE 6,,19.42288725,-99.05998707,,,0,,0
50033-ANILLCICO7,,ANILLO DE CIRCUNVALACIÓN - CORREGIDORA,,19.43079953,-99.12478924,,,0,,0
50168-ANILLCICO1,,ANILLO DE CIRCUNVALACIÓN - COXCOX,,19.42240157,-99.05788422,,,0,,0
50033-ANILLCIEM9,,ANILLO DE CIRCUNVALACIÓN - EMILIANO ZAPATA,,19.4327826,-99.12451029,,,0,,0
50033-ANILLCIRA4,,ANILLO DE CIRCUNVALACIÓN - RAMÓN CORONA,,19.42763264,-99.12537932,,,0,,0
50033-ANILLCIRE9,,ANILLO DE CIRCUNVALACIÓN - REPÚBLICA DE GUATEMALA/MIGUEL NEGRETE,,19.43389554,-99.12436008,,,0,,0
50037-ANILLCISA1,,ANILLO DE CIRCUNVALACIÓN - SAN ANTONIO TOMATLÁN,,19.43484658,-99.11893129,,,0,,0
50033-ANILLCISA9,,ANILLO DE CIRCUNVALACIÓN - SANTO TOMÁS,,19.4243038,-99.12579775,,,0,,0
50033-ANILLCIZA1,,ANILLO DE CIRCUNVALACIÓN - ZAVALA,,19.42915033,-99.12505746,,,0,,0
50168-ANILLCICA3,,ANILLO DE CIRCUNVALACIÓN - CALLE 4,,19.42327174,-99.06241179,,,0,,0
50168-ANILLCICA2,,ANILLO DE CIRCUNVALACIÓN - CALLE 5,,19.42310985,-99.06112432,,,0,,0
50168-ANILLCIME1,,ANILLO DE CIRCUNVALACIÓN - MEZTLI,,19.42237121,-99.05727267,,,0,,0
500R6-ANILLO_PE7,,ANILLO PERIFÉRICO,DescripciÃ³n ,19.39833182,-99.189737,,,0,,0
5034B-ANILLHOSP5,,ANILLO PERIFERICO - HOSPITAL DEL DIF,,19.32509528,-99.21516895,,,0,,0
50057-ANILL_CON1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS -  CONSTITUYENTES,,19.41111929,-99.19409752,,,0,,0
557AX-ANILL_OBS8,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS -  OBSERVATORIO,,19.40357035,-99.19212341,,,0,,0
557AX-ANILL_OBS4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS -  OBSERVATORIO_1,,19.40398524,-99.19246674,,,0,,0
50057-ANILLGENE1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS - GENERAL SÓSTENES ROCHA,,19.40744605,-99.19365764,,,0,,0
50057-ANILLGOBE3,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS - GOBERNADOR JOSÉ CEBALLOS,,19.40834666,-99.19434428,,,0,,0
557AX-ANILLPAPA5,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS - PAPALOTE,,19.4160168,-99.19439793,,,0,,0
557AX-_ANILL_PAS_L8,,ANILLO PERIFÉRICO BOULEVARD ADOLFO LÓPEZ MATEOS - PASEO DE LA REFORMA (CONSTITUYENTES),,19.41001631,-99.19380784,,,0,,0
50057-ANILLALBO1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - ALBORADA,,19.30204055,-99.19179082,,,0,,0
557AX-ANILL_INS1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ -  INSURGENTES SUR,,19.30258734,-99.18704867,,,0,,0
557AX-ANILL_TOL4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ -  TOLUCA (LUIS CABRERA),,19.32080251,-99.22047973,,,0,,0
50057-_ANILL_BOU_L9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - BOULEVARD DE LA LUZ,,19.30541239,-99.20637131,,,0,,0
5123A-_ANILL_BOU_L9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - BOULEVARD DE LA LUZ_1,,19.32500416,-99.21436429,,,0,,0
557AX-_ANILL_BOU_L1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - BOULEVARD DE LA LUZ (HOSPITAL DE PEMEX),,19.30757925,-99.21456814,,,0,,0
5047A-ANILLCAFE6,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - CAFETALES,,19.28925122,-99.11585212,,,0,,0
5047A-ANILLCAFE7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - CAFETALES_1,,19.28804615,-99.11722541,,,0,,0
50057-ANILLCAMI9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - CAMINO A SANTA TERESA,,19.30277973,-99.19835687,,,0,,0
50057-ANILLCERR6,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - CERRADA REDENCIÓN,,19.32703914,-99.21294808,,,0,,0
557AX-ANILLESTA9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - ESTADIO AZTECA (TLALPAN),borrar,19.29480047,-99.15481925,,,0,,0
557AX-_ANILL_GLO_V9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - GLORIETA DE VAQUERITOS,,19.28406634,-99.12842631,,,0,,0
557AX-ANILLGRAN4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - GRAN SUR,,19.30326576,-99.17452812,,,0,,0
5047A-_ANILL_HAC_V5,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - HACIENDA GLORIETA DE VAQUERITOS,,19.28584866,-99.12389874,,,0,,0
557AX-_ANILL_HOS_P7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - HOSPITAL DE PEMEX,,19.30729574,-99.21574831,,,0,,0
557AX-ANILLKIOT9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - KIOTO (TREN LIGERO),,19.2823954,-99.1383934,,,0,,0
557AX-ANILLLUIS6,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - LUIS CABRERA,,19.32149098,-99.22043681,,,0,,0
50057-ANILLMÉXI7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - MÉXICO XOCHIMILCO,,19.28208146,-99.13929462,,,0,,0
50057-ANILLOAXA4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - OAXACA,,19.31611475,-99.2213273,,,0,,0
5123A-ANILLOAXA7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - OAXACA_1,,19.31680324,-99.22089815,,,0,,0
50057-ANILLORIE4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - ORIENTE 4,,19.30240508,-99.17237163,,,0,,0
557AX-ANILLPARÍ7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PARÍS 1900 (GRAN SUR),,19.30245571,-99.1689384,,,0,,0
557AX-ANILLPERI0,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PERISUR (MB PICACHO),,19.30310375,-99.1858685,,,0,,0
50057-ANILLPROL2,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PROLONGACIÓN DIVISIÓN DEL NORTE,,19.28507902,-99.12506819,,,0,,0
547AX-ANILLPROL8,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PROLONGACIÓN DIVISIÓN DEL NORTE_1,,19.28434989,-99.1271174,,,0,,0
547AX-ANILLPROL2,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PROLONGACIÓN DIVISIÓN DEL NORTE_1_2,,19.28458281,-99.12505746,,,0,,0
5162D-ANILLPROL1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PROLONGACIÓN DIVISIÓN DEL NORTE_1_3,,19.28512966,-99.12404895,,,0,,0
50057-ANILLPUEN4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PUENTE 1,,19.28666893,-99.12065864,,,0,,0
50057-ANILLPUEN1,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - PUENTE 2,,19.28766134,-99.11827683,,,0,,0
50057-ANILLRENA9,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - RENATO LEDUC,,19.2970181,-99.15720105,,,0,,0
557AX-ANILLSALA3,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - SALA OLLIN YOLISTLI,,19.30292149,-99.1760838,,,0,,0
50057-ANILLSAN_5,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - SAN BUENAVENTURA,,19.28436002,-99.1465044,,,0,,0
5123A-ANILLSUBU0,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - SUBURBIA,,19.32954992,-99.21090961,,,0,,0
50057-ANILLTARA7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - TARASQUILLO,,19.32894248,-99.2119503,,,0,,0
557AX-ANILLTLAL4,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - TLALPAN,,19.29545867,-99.15599942,,,0,,0
50057-ANILLTV_A5,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - TV AZTECA,,19.30593892,-99.20873165,,,0,,0
50057-ANILLVIAD6,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - VIADUCTO TLALPAN,,19.28843096,-99.14986253,,,0,,0
557AX-ANILLVIAD7,,ANILLO PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINEZ - VIADUCTO TLALPAN_1,,19.29034488,-99.15207267,,,0,,0
50057-ANILLANTO4,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - ANTONIO VELÁZQUEZ,,19.45124624,-99.21975017,,,0,,0
557AX-ANILL_IND4,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO -  INDUSTRIA MILITAR,,19.44222208,-99.21630621,,,0,,0
50057-_ANILL_BAT_C3,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - BATALLA DE CELAYA,,19.43553457,-99.21249747,,,0,,0
557AX-ANILLCALZ8,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - CALZADA LEGARÍA,,19.44182752,-99.21543717,,,0,,0
557AX-ANILLCERR0,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - CERRADA CAMERÚN,,19.43321766,-99.20994401,,,0,,0
50057-ANILLCONS4,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - CONSCRIPTO,,19.44423536,-99.21859145,,,0,,0
557AX-ANILLEJER6,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - EJERCITO NACIONAL,,19.43860014,-99.21368837,,,0,,0
50057-_ANILL_FUE_P0,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - FUENTE DE PETRÓLEO,,19.4245871,-99.20103908,,,0,,0
557AX-ANILLGENE8,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - GENERAL JUAN CABRAL,,19.43921729,-99.21460032,,,0,,0
50057-ANILLHORA0,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - HORACIO,,19.43533222,-99.21193957,,,0,,0
557AX-ANILLINGE6,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - INGENIEROS MILITARES,,19.45269289,-99.21975017,,,0,,0
50057-ANILLINGE6,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - INGENIEROS ZAPADORES,,19.4531279,-99.22021151,,,0,,0
50057-ANILLJUAN4,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - JUAN VÁZQUEZ MELLA,,19.43428,-99.21073794,,,0,,0
557AX-ANILLMONT9,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - MONTE ELBRUZ (PALMAS),,19.43320754,-99.20933247,,,0,,0
50057-_ANILL_PAS_L9,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - PASEO DE LA REFORMA,,19.42814865,-99.2038393,,,0,,0
50057-ANILLPRES8,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - PRESA SALINILLAS,,19.44404314,-99.21754003,,,0,,0
50057-ANILLPRES7,,ANILLO PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO - PRESIDENTE MASARIK,,19.43126495,-99.20717597,,,0,,0
5047A-ANILLGA1R6,,ANILLO PERIFÉRICO CANAL DE GARAY - 1RA. ,,19.43072871,-99.05319571,,,0,,0
50162-ANILLGA5_6,,ANILLO PERIFÉRICO CANAL DE GARAY - 5 DE MAYO,,19.33880305,-99.06413913,,,0,,0
5047A-ANILLGAAN9,,ANILLO PERIFÉRICO CANAL DE GARAY - ANTONIO DÍAZ SOTO Y GAMA,,19.3589779,-99.0576911,,,0,,0
5047A-ANILLGAAN8,,ANILLO PERIFÉRICO CANAL DE GARAY - ANTONIO SOTO Y GAMA,,19.35993951,-99.05820608,,,0,,0
5047A-ANILLGA_N4,,ANILLO PERIFÉRICO CANAL DE GARAY -  NORTE,,19.40920679,-99.05702591,,,0,,0
5165A-ANILLGA_T3,,ANILLO PERIFÉRICO CANAL DE GARAY -  TELECOMUNICACIONES,,19.36569892,-99.05588865,,,0,,0
5047A-ANILLGA_T3,,ANILLO PERIFÉRICO CANAL DE GARAY -  TLÁHUAC,,19.31920281,-99.07535076,,,0,,0
5047A-ANILLGABE8,,ANILLO PERIFÉRICO CANAL DE GARAY - BELLA VISTA,,19.33036997,-99.06654239,,,0,,0
5047A-ANILLGABE0,,ANILLO PERIFÉRICO CANAL DE GARAY - BETABEL,,19.3420729,-99.06250834,,,0,,0
5047A-ANILLGABI3,,ANILLO PERIFÉRICO CANAL DE GARAY - BILBAO,,19.32708976,-99.06912804,,,0,,0
5047A-ANILLGABI9,,ANILLO PERIFÉRICO CANAL DE GARAY - BILBAO_1,,19.32638106,-99.06905293,,,0,,0
5047A-ANILLGABO4,,ANILLO PERIFÉRICO CANAL DE GARAY - BORDO DE XOCHIACA,,19.43013176,-99.05277729,,,0,,0
5047A-ANILLGABO8,,ANILLO PERIFÉRICO CANAL DE GARAY - BORDO DE XOCHIACA_1,,19.42956516,-99.05220866,,,0,,0
5047A-ANILLGACA5,,ANILLO PERIFÉRICO CANAL DE GARAY - CALLE 20,,19.30784251,-99.085114,,,0,,0
5047A-ANILLGACA2,,ANILLO PERIFÉRICO CANAL DE GARAY - CALLE 20_1,,19.30725523,-99.0845561,,,0,,0
5047A-ANILLGACA8,,ANILLO PERIFÉRICO CANAL DE GARAY - CALLE 3,,19.35588047,-99.05842066,,,0,,0
5047A-ANILLGACA4,,ANILLO PERIFÉRICO CANAL DE GARAY - CANAL DE CHALCO,,19.30523013,-99.08732414,,,0,,0
5047A-ANILLGACA6,,ANILLO PERIFÉRICO CANAL DE GARAY - CANAL DE CHALCO_1,,19.30401506,-99.08720613,,,0,,0
5047A-ANILLGACA3,,ANILLO PERIFÉRICO CANAL DE GARAY - CANAL DE CUEMANCO,,19.29278534,-99.10618544,,,0,,0
5047A-ANILLGACA9,,ANILLO PERIFÉRICO CANAL DE GARAY - CANAL NACIONAL,,19.29439542,-99.10250545,,,0,,0
5047A-ANILLGACA7,,ANILLO PERIFÉRICO CANAL DE GARAY - CANAL TEZONTLE MARINA,,19.38205495,-99.0606308,,,0,,0
5047A-ANILLGACÁ1,,ANILLO PERIFÉRICO CANAL DE GARAY - CÁNDIDO AGUILAR,,19.34877437,-99.06010509,,,0,,0
5047A-ANILLGACH8,,ANILLO PERIFÉRICO CANAL DE GARAY - CHIMALHUACAN,,19.42235098,-99.05573845,,,0,,0
5047A-ANILLGACH1,,ANILLO PERIFÉRICO CANAL DE GARAY - CHIMALHUACAN_1,,19.42171352,-99.05569553,,,0,,0
5047A-ANILLGACH0,,ANILLO PERIFÉRICO CANAL DE GARAY - CHIMALPOPOCA,,19.4266006,-99.05431151,,,0,,0
5047A-ANILLGACO6,,ANILLO PERIFÉRICO CANAL DE GARAY - CONSTITUCIÓN DE APATZINGAN,,19.38938224,-99.0596652,,,0,,0
5047A-ANILLGACO5,,ANILLO PERIFÉRICO CANAL DE GARAY - CONTEL,,19.36666049,-99.05696154,,,0,,0
5047A-ANILLGACR6,,ANILLO PERIFÉRICO CANAL DE GARAY - CRIT (TELETON),,19.32446757,-99.07109141,,,0,,0
5047A-ANILLGACR1,,ANILLO PERIFÉRICO CANAL DE GARAY - CRUZ ROJA DE CUEMANCO,,19.29410176,-99.10459757,,,0,,0
5047A-ANILLGACU3,,ANILLO PERIFÉRICO CANAL DE GARAY - CUARTA ,,19.42608458,-99.05381799,,,0,,0
547AX-ANILLGACU3,,ANILLO PERIFÉRICO CANAL DE GARAY - CUARTA _1,Expreso,19.426206,-99.05410767,,,0,,0
5047A-ANILLGAEJ3,,ANILLO PERIFÉRICO CANAL DE GARAY - EJE 5 SUR,,19.37663012,-99.06009436,,,0,,0
5047A-ANILLGAEJ6,,ANILLO PERIFÉRICO CANAL DE GARAY - EJE 5 SUR_1,,19.37515242,-99.05968666,,,0,,0
5047A-ANILLGAEJ1,,ANILLO PERIFÉRICO CANAL DE GARAY - EJE 6 SUR LUIS MÉNDEZ,,19.36343162,-99.0573585,,,0,,0
5047A-ANILLGAEJ7,,ANILLO PERIFÉRICO CANAL DE GARAY - EJE 6 SUR LUIS MÉNDEZ_1,,19.36272308,-99.0568006,,,0,,0
5047A-ANILLGAEU8,,ANILLO PERIFÉRICO CANAL DE GARAY - EUGENIO GIRÓN,,19.33901564,-99.06452537,,,0,,0
539AX-ANILLGAGL6,,ANILLO PERIFÉRICO CANAL DE GARAY - GLORIETA VILLA COAPA,,19.28649677,-99.12642002,,,0,,0
539AX-ANILLGAGL1,,ANILLO PERIFÉRICO CANAL DE GARAY - GLORIETA VILLA COAPA_1,,19.28646639,-99.12619472,,,0,,0
5047A-ANILLGAGU7,,ANILLO PERIFÉRICO CANAL DE GARAY - GUADALUPE VICTORIA,,19.40259887,-99.05777693,,,0,,0
5047A-ANILLGAHI2,,ANILLO PERIFÉRICO CANAL DE GARAY - HILARIO MEDINA,,19.3512747,-99.06036258,,,0,,0
5047A-ANILLGAIZ8,,ANILLO PERIFÉRICO CANAL DE GARAY - IZTACIHUATL,,19.3341968,-99.06462193,,,0,,0
5047A-ANILLGAJA2,,ANILLO PERIFÉRICO CANAL DE GARAY - JACARANDAS,,19.31544651,-99.07822609,,,0,,0
5047A-ANILLGAJA1,,ANILLO PERIFÉRICO CANAL DE GARAY - JACARANDAS_1,,19.31477826,-99.07778621,,,0,,0
5047A-ANILLGAJO1,,ANILLO PERIFÉRICO CANAL DE GARAY - JOAQUÍN CISNEROS,,19.40390429,-99.05802369,,,0,,0
5047A-ANILLGALE1,,ANILLO PERIFÉRICO CANAL DE GARAY - LERDO DE TEJADA,,19.31238875,-99.08040404,,,0,,0
5047A-ANILLGALE2,,ANILLO PERIFÉRICO CANAL DE GARAY - LEYES DE REFORMA,,19.37599248,-99.05909657,,,0,,0
5047A-ANILLGALL8,,ANILLO PERIFÉRICO CANAL DE GARAY - LLUVIA,,19.34156674,-99.06256199,,,0,,0
5047A-ANILLGAME0,,ANILLO PERIFÉRICO CANAL DE GARAY - MERCADO DE SAN JUAN,,19.40173871,-99.05813098,,,0,,0
5047A-ANILLGAMI1,,ANILLO PERIFÉRICO CANAL DE GARAY - MICHOACAN,,19.37121522,-99.05760527,,,0,,0
